20.5268	21.8871	-4.35006	3.50169	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
20.8884	22.6475	-3.52777	4.33894	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
20.1466	22.2201	-4.49851	3.13368	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
20.505	23.0219	-3.59892	4.18927	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
19.7018	22.5747	-4.70376	2.98475	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
20.0212	23.3713	-3.91306	3.98054	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
19.2045	22.9691	-5.05073	2.90305	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
19.4772	23.7043	-4.30931	3.73914	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
18.7063	23.258	-5.29296	2.57897	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
18.9876	24.0449	-4.35357	3.75983	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
18.1976	23.6075	-5.39195	2.63018	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
18.4324	24.4287	-4.65711	3.74157	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
17.7283	23.9344	-5.44352	2.46807	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
17.9428	24.697	-4.75721	3.40394	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
17.2094	24.1857	-5.61121	2.14564	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
17.4001	24.9607	-4.96463	3.13017	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
16.6455	24.3933	-5.83547	1.79448	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
16.8195	25.1557	-5.16692	2.8144	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
16.04	24.5751	-6.0859	1.49604	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
16.1854	25.3008	-5.4755	2.39149	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
15.4661	24.6772	-6.21508	1.0123	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
15.6073	25.4296	-5.5024	2.17816	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
14.9706	24.7967	-6.04954	0.783234	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
15.0773	25.5318	-5.45862	1.89	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
14.3799	24.9024	-6.17535	0.555399	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
14.4869	25.6165	-5.56025	1.61354	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
13.8206	24.9088	-6.1715	0.145442	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
13.9012	25.5869	-5.57935	1.21655	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
13.2826	24.8977	-6.09747	-0.182504	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
13.3384	25.5482	-5.55987	0.867865	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
12.7425	24.8246	-6.02664	-0.565171	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
12.7855	25.508	-5.45642	0.762458	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
12.091	24.8704	-6.22741	-0.457575	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
12.1192	25.54	-5.73085	0.646595	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
11.5896	24.8086	-6.03485	-0.785678	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
11.6189	25.4783	-5.47466	0.52458	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
11.0978	24.7401	-5.79903	-0.901992	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
11.1342	25.372	-5.313	0.142158	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
10.4655	24.6679	-6.0584	-1.13976	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
10.4801	25.2632	-5.55516	-0.11047	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
9.86477	24.4963	-6.13043	-1.49979	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
9.83766	25.0863	-5.70602	-0.419237	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
9.29687	24.3172	-6.09034	-1.79591	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
9.26978	24.8936	-5.67634	-0.769871	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
8.64581	24.1538	-6.30428	-2.03625	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
8.57111	24.7151	-5.91897	-0.862692	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
8.04455	23.948	-6.272	-2.18891	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
7.96485	24.5043	-5.89206	-1.01422	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
7.48199	23.733	-6.14883	-2.33719	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
7.40198	24.2776	-5.78728	-1.22339	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
6.91089	23.5101	-6.09348	-2.51396	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
6.78925	23.9961	-5.84787	-1.58904	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
6.44323	23.1974	-5.77564	-2.92134	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
6.35928	23.6641	-5.43289	-1.88123	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.96181	22.8995	-5.56916	-3.11073	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
5.88844	23.391	-5.19812	-1.88392	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
5.56674	22.5889	-5.16403	-3.18815	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
5.45727	23.0296	-4.96766	-2.24017	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
5.12067	22.2534	-5.02038	-3.4586	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
5.03703	22.6914	-4.72589	-2.29167	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.77895	21.9043	-4.61029	-3.53005	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
4.67638	22.2983	-4.47635	-2.79949	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
4.23657	21.5261	-4.88701	-3.94144	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
4.14028	21.9351	-4.61144	-2.69505	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.76232	21.1516	-4.85113	-3.87245	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
3.61297	21.5143	-4.74922	-3.02517	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
3.33189	20.7877	-4.74325	-4.07321	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
3.21009	21.1071	-4.5635	-3.30456	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.93372	20.3179	-4.56953	-4.43862	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.79706	20.6713	-4.40318	-3.16726	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.54956	19.9175	-4.367	-4.24881	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
2.38767	20.2243	-4.2968	-3.21848	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
2.1534	19.4233	-4.23924	-4.37966	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
2.00668	19.7353	-4.14179	-3.33278	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.72789	19.0089	-4.24468	-4.34643	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.58034	19.2521	-4.14976	-3.71115	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.35239	18.48	-4.12183	-4.77241	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1.17738	18.7448	-4.09873	-3.77665	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.910832	17.9855	-4.19173	-4.80923	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.741574	18.2485	-4.13436	-3.73881	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.632254	17.5195	-3.81554	-4.71195	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.483717	17.7041	-3.74251	-4.09037	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.282851	16.9687	-3.72842	-5.04915	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.106184	17.1234	-3.73396	-4.47705	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.119971	16.3837	-3.15303	-5.39122	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
-0.0188951	16.5313	-3.13278	-4.65849	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.200763	15.8126	-3.16291	-5.53702	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.363527	15.9698	-3.21129	-4.53165	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.330826	15.2948	-2.6627	-5.32141	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.486892	15.4275	-2.75478	-4.40687	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.603441	14.7491	-2.67222	-5.23148	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.772864	14.8817	-2.7917	-4.42861	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.827533	14.2404	-2.54634	-5.17671	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-1.00761	14.3353	-2.70299	-4.48397	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.20748	13.669	-2.86916	-5.29271	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.37566	13.7532	-2.9584	-4.45933	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.53689	13.1256	-2.9988	-5.19639	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.71012	13.1681	-3.0307	-4.78145	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.80414	12.5247	-2.89165	-5.50597	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.98943	12.531	-2.97853	-5.03195	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-2.02316	11.9562	-2.68786	-5.59433	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-2.19076	11.9861	-2.78059	-4.89717	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-2.20009	11.4219	-2.45555	-5.44794	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-2.3996	11.4069	-2.63071	-5.0343	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.43242	10.772	-2.39875	-5.71232	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.59646	10.7767	-2.53514	-5.00008	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.63565	10.2069	-2.33449	-5.56574	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.8588	10.1533	-2.61159	-5.12136	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.82376	9.62957	-2.20134	-5.56123	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.96389	9.61566	-2.26747	-4.99158	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-3.02539	9.07332	-2.17361	-5.52629	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-3.27875	9.01014	-2.60903	-4.96349	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-3.3225	8.48412	-2.42716	-5.45855	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-3.48584	8.40895	-2.47177	-5.14591	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-3.42845	7.96467	-2.03284	-5.41861	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-3.56997	7.8998	-2.18202	-4.84018	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-3.54912	7.4307	-1.89259	-5.22097	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.77257	7.30704	-2.19131	-5.02874	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.79305	6.79647	-2.02318	-5.50213	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-4.00735	6.6578	-2.39015	-5.11814	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-4.03503	6.17993	-2.21527	-5.5239	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-4.21542	6.02588	-2.33208	-5.3377	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-4.26353	5.53334	-2.22699	-5.78294	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-4.48576	5.35009	-2.59974	-5.48138	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-4.54689	4.8824	-2.49067	-5.8729	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-4.74319	4.69949	-2.56568	-5.72044	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-4.69932	4.32246	-2.19056	-5.7963	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.89983	4.17771	-2.46991	-5.42341	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.88937	3.7878	-2.19851	-5.60902	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-5.12089	3.56138	-2.53787	-5.51867	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-5.11326	3.14369	-2.27575	-5.77681	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-5.31378	2.91428	-2.40665	-5.70738	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-5.3119	2.52068	-2.16739	-5.90476	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-5.52806	2.30116	-2.5642	-5.70773	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-5.53904	1.90815	-2.3352	-5.92728	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
